name	HexA	HexN	DP	Ac	S	formula	neutral_mass	floating_NH3
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2266.326062	0
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2283.352611	1
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2300.379160	2
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2317.405709	3
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2334.432258	4
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2351.458807	5
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2368.485357	6
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2385.511906	7
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2402.538455	8
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2419.565004	9
HS_HexA5_HexN5_Ac1_S5_pNP	5	5	10	1	5	C68H102N6O69S5	2436.591553	10
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2346.282877	0
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2363.309426	1
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2380.335975	2
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2397.362524	3
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2414.389073	4
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2431.415622	5
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2448.442172	6
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2465.468721	7
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2482.495270	8
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2499.521819	9
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2516.548368	10
HS_HexA5_HexN5_Ac1_S6_pNP	5	5	10	1	6	C68H102N6O72S6	2533.574917	11
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2426.239692	0
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2443.266241	1
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2460.292790	2
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2477.319339	3
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2494.345888	4
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2511.372438	5
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2528.398987	6
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2545.425536	7
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2562.452085	8
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2579.478634	9
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2596.505183	10
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2613.531732	11
HS_HexA5_HexN5_Ac1_S7_pNP	5	5	10	1	7	C68H102N6O75S7	2630.558281	12
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2506.196507	0
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2523.223056	1
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2540.249605	2
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2557.276154	3
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2574.302703	4
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2591.329253	5
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2608.355802	6
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2625.382351	7
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2642.408900	8
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2659.435449	9
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2676.461998	10
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2693.488547	11
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2710.515096	12
HS_HexA5_HexN5_Ac1_S8_pNP	5	5	10	1	8	C68H102N6O78S8	2727.541645	13
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2586.153322	0
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2603.179871	1
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2620.206420	2
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2637.232969	3
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2654.259518	4
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2671.286068	5
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2688.312617	6
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2705.339166	7
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2722.365715	8
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2739.392264	9
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2756.418813	10
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2773.445362	11
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2790.471911	12
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2807.498460	13
HS_HexA5_HexN5_Ac1_S9_pNP	5	5	10	1	9	C68H102N6O81S9	2824.525009	14
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2666.110137	0
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2683.136686	1
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2700.163235	2
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2717.189784	3
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2734.216334	4
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2751.242883	5
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2768.269432	6
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2785.295981	7
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2802.322530	8
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2819.349079	9
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2836.375628	10
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2853.402177	11
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2870.428726	12
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2887.455275	13
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2904.481825	14
HS_HexA5_HexN5_Ac1_S10_pNP	5	5	10	1	10	C68H102N6O84S10	2921.508374	15
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2746.066952	0
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2763.093501	1
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2780.120050	2
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2797.146599	3
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2814.173149	4
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2831.199698	5
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2848.226247	6
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2865.252796	7
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2882.279345	8
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2899.305894	9
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2916.332443	10
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2933.358992	11
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2950.385541	12
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2967.412090	13
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	2984.438640	14
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	3001.465189	15
HS_HexA5_HexN5_Ac1_S11_pNP	5	5	10	1	11	C68H102N6O87S11	3018.491738	16
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2826.023767	0
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2843.050316	1
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2860.076865	2
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2877.103414	3
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2894.129964	4
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2911.156513	5
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2928.183062	6
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2945.209611	7
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2962.236160	8
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2979.262709	9
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	2996.289258	10
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3013.315807	11
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3030.342356	12
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3047.368905	13
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3064.395455	14
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3081.422004	15
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3098.448553	16
HS_HexA5_HexN5_Ac1_S12_pNP	5	5	10	1	12	C68H102N6O90S12	3115.475102	17
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2905.980582	0
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2923.007131	1
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2940.033680	2
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2957.060230	3
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2974.086779	4
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	2991.113328	5
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3008.139877	6
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3025.166426	7
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3042.192975	8
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3059.219524	9
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3076.246073	10
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3093.272622	11
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3110.299171	12
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3127.325721	13
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3144.352270	14
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3161.378819	15
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3178.405368	16
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3195.431917	17
HS_HexA5_HexN5_Ac1_S13_pNP	5	5	10	1	13	C68H102N6O93S13	3212.458466	18
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	2985.937397	0
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3002.963946	1
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3019.990495	2
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3037.017045	3
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3054.043594	4
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3071.070143	5
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3088.096692	6
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3105.123241	7
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3122.149790	8
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3139.176339	9
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3156.202888	10
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3173.229437	11
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3190.255986	12
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3207.282536	13
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3224.309085	14
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3241.335634	15
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3258.362183	16
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3275.388732	17
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3292.415281	18
HS_HexA5_HexN5_Ac1_S14_pNP	5	5	10	1	14	C68H102N6O96S14	3309.441830	19
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3065.894212	0
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3082.920761	1
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3099.947310	2
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3116.973860	3
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3134.000409	4
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3151.026958	5
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3168.053507	6
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3185.080056	7
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3202.106605	8
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3219.133154	9
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3236.159703	10
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3253.186252	11
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3270.212801	12
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3287.239351	13
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3304.265900	14
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3321.292449	15
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3338.318998	16
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3355.345547	17
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3372.372096	18
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3389.398645	19
HS_HexA5_HexN5_Ac1_S15_pNP	5	5	10	1	15	C68H102N6O99S15	3406.425194	20
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1908.552551	0
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1925.579101	1
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1942.605650	2
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1959.632199	3
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1976.658748	4
HS_HexA5_HexN5_Ac2_S0_pNP	5	5	10	2	0	C70H104N6O55	1993.685297	5
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	1988.509366	0
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2005.535916	1
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2022.562465	2
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2039.589014	3
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2056.615563	4
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2073.642112	5
HS_HexA5_HexN5_Ac2_S1_pNP	5	5	10	2	1	C70H104N6O58S	2090.668661	6
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2068.466182	0
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2085.492731	1
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2102.519280	2
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2119.545829	3
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2136.572378	4
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2153.598927	5
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2170.625476	6
HS_HexA5_HexN5_Ac2_S2_pNP	5	5	10	2	2	C70H104N6O61S2	2187.652025	7
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2148.422997	0
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2165.449546	1
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2182.476095	2
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2199.502644	3
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2216.529193	4
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2233.555742	5
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2250.582291	6
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2267.608840	7
HS_HexA5_HexN5_Ac2_S3_pNP	5	5	10	2	3	C70H104N6O64S3	2284.635389	8
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2228.379812	0
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2245.406361	1
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2262.432910	2
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2279.459459	3
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2296.486008	4
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2313.512557	5
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2330.539106	6
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2347.565655	7
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2364.592204	8
HS_HexA5_HexN5_Ac2_S4_pNP	5	5	10	2	4	C70H104N6O67S4	2381.618753	9
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2308.336627	0
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2325.363176	1
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2342.389725	2
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2359.416274	3
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2376.442823	4
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2393.469372	5
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2410.495921	6
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2427.522470	7
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2444.549019	8
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2461.575569	9
HS_HexA5_HexN5_Ac2_S5_pNP	5	5	10	2	5	C70H104N6O70S5	2478.602118	10
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2388.293442	0
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2405.319991	1
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2422.346540	2
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2439.373089	3
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2456.399638	4
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2473.426187	5
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2490.452736	6
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2507.479285	7
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2524.505834	8
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2541.532384	9
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2558.558933	10
HS_HexA5_HexN5_Ac2_S6_pNP	5	5	10	2	6	C70H104N6O73S6	2575.585482	11
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2468.250257	0
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2485.276806	1
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2502.303355	2
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2519.329904	3
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2536.356453	4
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2553.383002	5
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2570.409551	6
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2587.436100	7
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2604.462649	8
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2621.489199	9
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2638.515748	10
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2655.542297	11
HS_HexA5_HexN5_Ac2_S7_pNP	5	5	10	2	7	C70H104N6O76S7	2672.568846	12
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2548.207072	0
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2565.233621	1
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2582.260170	2
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2599.286719	3
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2616.313268	4
HS_HexA5_HexN5_Ac2_S8_pNP	5	5	10	2	8	C70H104N6O79S8	2633.339817	5
